1	qid:1296909	求推荐日本踏春赏樱之旅行程安排！5-7天。	算了吧，到时候哪哪都是中国人，还特别贵。	0	41
1	qid:1183147	日本关西游，想带小孩体验一次新干线，去大阪，是在京都jr站坐吗？具体位置在哪里？	您想带孩子体验一下也不是不可以的，如果距离没有太远的话，带着孩子相当于给他增加知识呢，从京都到大板的距离应该也不算太远，而且也很方便的，你可以直接在京都站上车，途中也不会用多长时间，也不会花费太多钱。大学有一百多就可以了，会经过二十分钟左右，也算是一种体验吧。	0	6
1	qid:3927	每年什么时候适合去日本东京游玩？想去日本东京玩呢，最好是选择一个天气的时候去，也不要是梅雨季，也不要太冷太热，什么时候比较合适去呢？	其实一年四季都可以去啦，不过夏天可能有点热了。你可以三四月去看樱花、秋天去看枫叶，都特别特别美哦。	0	6
1	qid:37531	非本人的信用卡，能够带到日本用吗？我还是学生不具备办信用卡的能力，但我去日本旅游的话带着现金不方便，那我能不能带上老爸的信用卡去刷啊？	不可以使用他人的信用卡哦。国外刷卡都是签字的，可能会不认账呢。	0	6
1	qid:38979	三星Galaxy note3在日本能上网吗？虽说是去日本旅游的，但是我可是个离了网不能活的人啊。我的手机是三星的NOTE3，是不是办理一下什么服务以后我的手机就能在日本上网啦？想着一边玩一边在朋友圈分享美景呢！	如果你能连到wifi的话就能上网的，如果酒店没有免费网络，你可以去外面买一张当地电话卡，但是前提是你得手机要支持当地的网络制式。	0	6
1	qid:195098	本人已上班，可不可以用父母的财产证明办理日本签证	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1228127	请问，日本关西国际机场早上八点的飞机，住大阪来得及吗？是否有必要住关西机场附近？	如果你想要住在大阪这附近，那么八点钟起飞的飞机至少也需要你，在四点的时候就已经起床了，这样还是说在路上不堵车的情况下，如果自己对于各项手续都非常了解，那么还可能将将够用，不然你还是选择一个离机场更加近一点的酒店好了，反正也是要准备回去了，提前一天把所有的行程都走完，这样等到第二天上飞机的时候就不用再很着急的了，基本上提前两个小时就够。	0	6
1	qid:1228127	请问，日本关西国际机场早上八点的飞机，住大阪来得及吗？是否有必要住关西机场附近？	个人不太建议您住在大阪，因为大阪的机场很远的早上的时候，您必须起很早才能过去，且还可能没有大巴车抵达机场，要不然你就打车，除非你有钱，因为日本哪里打车很贵的，不知道为什么相对于咱们国家来说要贵一倍多。还是就近在机场附近的酒店住下吧。	0	6
1	qid:591812	日本冲绳旅游自费项目1、2、3什么价格？	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单（不付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:168811	4月26日出发去日本的团还能看到樱花吗？	尊敬的途牛会员，您好！您好，您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单，订单提交后直接拨打我们的服务热线：4007-999999联系您的订单专属客服，给您带来的不便，敬请谅解。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:1140219	我现在在日本银座，今天自由行，请问附近有什么值得去的地方或值得买的，	很多小店，要慢慢逛，也有名品的	0	7
1	qid:244313	关于签证去日本 旅行社一般提前几天需要资料办签证	12~15个工作日	0	6
1	qid:1017445	日本旅游最佳时间，喜欢自然风光和当地特色人文，推荐去哪些城市？	建议你在深秋的时候去京都旅行，那个时候的到处都充满了古朴的气息，走在旧旧的小巷子里，让人感觉穿越回了古代。深秋时分，京都的红叶也非常好看。在京都游玩之后，还可以顺道去奈良看看。等到冬天的时候，去北海道滑雪也是一个不错的选择。	0	6
1	qid:1139821	第一次去日本出差，周末时间想去京都玩，不知道怎么安排比较好，求蜂蜂们帮忙！谢谢	去那边玩，返回也快，就在京都住一晚，如果时间少的话，就建议住在GION附近，第一天出去的话完全可以步行的，第二天出去的话就需要买一张车票了，只需要500日元，在京都站附近人就比较少，坐车的话就有点浪费时间了，是今天去京都站的话，有时候有些车需要等一个多小时，才可以坐，在GOIN附近的话就推荐去人民宾馆，也可以网上搜索一下的。	0	6
1	qid:1139821	第一次去日本出差，周末时间想去京都玩，不知道怎么安排比较好，求蜂蜂们帮忙！谢谢	我觉得，如果你们是第一次去日本玩的话，京都肯定是要去玩的，特别是那边的清水庙，高台庙都很好玩，是值得一去的，还有就是八坂神社金阁寺，银阁寺，还有二条城市的平安神宫，这些地方我觉得很好，可以过去玩。	0	6
1	qid:589762	日本冲绳旅游自费项目1、2、3什么价格？	尊敬的途牛会员，您好！您的问题需要订单提交后才能进一步核实，建议您先通过网站提交订单（不付款），订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服，给您带来的不便，敬请谅解。感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:357693	我想去日本的话需要提前多久给你们提供护照等材料	尊敬的途牛会员，您好！在有位置的前提下，提前三个工作日的12点之前预定。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:2734	求推荐好玩的日本亲子游路线。想要带孩子去日本游玩，一是为了放心一下身心，二是为了增进和孩子间的感情，有什么合适的路线推荐吗？	推荐你去迪士尼游乐园玩吧，很适合家长带着孩子一起去的，至于预定的话可以上途牛网看看，那边应该有比较合适的方案供你选择。	0	6
1	qid:39220	四月去日本该如何安排行程？想四月去日本自驾游，按季节特色来说，四月份的日本适合去哪里玩啊？就推荐，我好提前把路线交通方式规划好。	我比较建议大阪--京都--奈良一线，因为四月正好是赏花佳节，沿着这条线既可赏樱，还可购物。	0	6
1	qid:1010973	带四岁孩子去日本旅游的话，都有什么必备品需要携带？还有就是购物的话，请推荐一个方便的、购物集中的地方	感觉4岁孩子去日本旅游没意思，什么都不懂，在国内旅游就可以了，日本没什么景点可以看的，吃的东西到是挺好的多买些，吃的的确非常好，又便宜。反正个人觉得还不如等她上学了再去国外走走，读万卷书不如走千里路，对孩子的眼界和个人气场有帮助	0	6
1	qid:1010973	带四岁孩子去日本旅游的话，都有什么必备品需要携带？还有就是购物的话，请推荐一个方便的、购物集中的地方	如果是带孩子的话，可以带一个轻便伞车，0到3岁儿童使用的，这样孩子吃喝看睡基本都在车上度过，车子上的各种兜兜袋袋也多，一些小东西也可以放进去。日本无障碍设施做得很好，基本可以全程推到底，去商场购物也方便，你可以去乐购仕免税店看看，那里面的商品全，想买的基本都能买到，洗手间还有专门放婴儿车的地方，真是太方便了。	0	6
1	qid:595113	一家三口办理日本旅游签证，资金证明是只需要提供一份吗？	尊敬的途牛会员，您好！抱歉，查看不到您咨询的线路信息，请确定您的出游需求后致电我们的服务热线：4007-999-999进行咨询。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:144304	去日本旅游需要银行的财产政明和担保金吗？	尊敬的途牛会员，您好！你咨询的线路是需要的。具体可以查看“签证信息”一栏，若需详细咨询建议您先通过网站提交订单，订单提交后在工作时间9-18点之间直接拨打我们的服务热线：4007-999-999联系您的订单专属客服。                            感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
1	qid:212557	请问8/11去日本的这个团往返是哪家航空公司的飞机	尊敬的途牛会员，您好！  航班时间是需要客服核实的，您可以在网上提交订单，不用付款，会有专属客服为您核实回电 ，详询4007-999-999 ，                          感谢您对途牛旅游网的关注与支持，谢谢！祝您愉快！	0	6
